"STATION","NAME","DATE","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-20",45,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-21",44,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-22",44,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-23",58,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-24",49,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-25",48,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-26",54,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-27",51,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-28",42,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-29",41,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-30",43,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-01-31",35,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-01",35,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-02",42,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-03",37,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-04",25,18
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-05",31,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-06",35,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-07",39,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-08",32,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-09",34,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-10",37,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-11",37,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-12",46,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-13",35,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-14",47,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-15",47,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-16",43,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-17",46,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-18",52,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-19",33,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-20",45,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-21",17,11
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-22",22,10
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-23",38,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-24",33,16
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-25",31,13
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-26",37,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-27",33,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-02-28",38,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-01",36,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-02",32,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-03",33,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-04",30,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-05",30,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-06",36,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-07",32,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-08",34,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-09",35,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-10",40,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-11",31,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-12",31,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-13",29,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-14",38,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-15",44,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-16",42,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-17",31,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-18",38,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-19",45,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-20",49,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-21",56,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-22",49,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-23",39,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-24",41,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-25",44,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-26",43,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-27",47,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-28",47,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-29",49,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-30",50,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-03-31",51,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-01",51,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-02",46,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-03",46,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-04",35,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-05",38,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-06",47,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-07",52,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-08",65,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-09",66,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-10",60,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-11",48,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-12",64,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-13",68,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-14",73,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-15",74,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-16",50,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-17",49,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-18",56,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-19",50,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-20",56,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-21",57,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-22",63,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-23",58,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-24",65,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-25",56,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-26",69,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-27",76,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-28",80,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-29",53,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-04-30",63,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-01",68,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-02",71,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-03",64,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-04",80,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-05",61,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-06",65,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-07",60,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-08",56,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-09",57,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-10",50,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-11",50,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-12",67,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-13",69,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-14",79,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-15",84,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-16",86,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-17",63,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-18",64,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-19",75,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-20",78,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-21",76,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-22",70,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-23",68,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-24",75,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-25",79,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-26",70,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-27",59,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-28",60,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-29",61,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-30",64,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-05-31",71,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-01",70,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-02",74,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-03",69,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-04",79,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-05",77,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-06",82,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-07",74,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-08",84,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-09",72,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-10",75,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-11",65,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-12",76,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-13",74,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-14",80,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-15",81,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-16",81,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-17",78,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-18",89,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-19",85,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-20",88,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-21",72,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-22",77,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-23",85,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-24",91,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-25",94,75
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-26",86,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-27",85,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-28",94,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-29",90,77
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-06-30",88,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-01",81,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-02",73,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-03",64,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-04",75,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-05",77,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-06",80,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-07",78,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-08",76,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-09",80,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-10",81,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-11",86,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-12",88,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-13",87,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-14",88,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-15",83,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-16",87,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-17",93,82
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-18",92,77
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-19",90,77
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-20",81,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-21",89,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-22",88,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-23",92,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-24",91,78
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-25",93,78
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-26",92,78
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-27",82,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-28",83,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-29",86,75
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-30",79,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-07-31",83,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-01",83,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-02",87,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-03",87,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-04",83,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-05",86,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-06",90,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-07",89,75
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-08",85,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-09",86,75
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-10",85,75
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-11",82,75
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-12",88,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-13",82,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-14",71,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-15",79,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-16",79,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-17",82,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-18",87,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-19",87,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-20",86,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-21",80,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-22",77,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-23",75,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-24",75,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-25",90,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-26",77,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-27",74,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-28",73,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-29",86,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-30",80,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-08-31",78,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-01",83,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-02",83,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-03",80,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-04",80,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-05",73,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-06",74,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-07",78,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-08",71,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-09",68,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-10",75,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-11",69,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-12",75,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-13",76,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-14",81,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-15",76,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-16",78,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-17",69,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-18",75,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-19",69,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-20",74,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-21",73,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-22",72,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-23",80,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-24",85,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-25",85,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-26",75,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-27",77,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-28",77,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-29",72,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-09-30",70,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-01",76,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-02",65,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-03",62,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-04",72,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-05",68,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-06",59,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-07",55,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-08",63,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-09",70,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-10",70,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-11",67,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-12",70,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-13",64,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-14",64,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-15",67,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-16",71,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-17",68,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-18",65,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-19",54,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-20",66,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-21",55,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-22",61,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-23",61,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-24",63,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-25",68,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-26",61,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-27",56,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-28",59,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-29",52,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-30",51,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-10-31",59,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-01",56,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-02",62,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-03",61,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-04",60,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-05",56,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-06",49,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-07",54,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-08",58,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-09",67,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-10",45,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-11",53,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-12",58,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-13",55,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-14",53,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-15",45,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-16",47,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-17",46,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-18",46,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-19",33,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-20",43,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-21",50,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-22",46,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-23",50,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-24",44,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-25",47,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-26",49,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-27",62,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-28",60,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-29",65,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-11-30",49,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-01",51,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-02",54,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-03",47,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-04",57,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-05",55,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-06",49,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-07",45,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-08",46,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-09",42,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-10",42,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1870-12-11",41,28
